,time,RH_parcel,q_parcel,T_parcel,z_parcel,qa_ts,qc_ts,qr_ts,na_ts,nc_ts,nr_ts
802,401.0,0.9916246662103417,0.01293884598385639,291.27151978586136,200.5,1.1130306114717797e-07,1.1397047511214441e-05,0.0,2017360604.9738865,143733623.3702077,0.0
803,401.5,0.9917571043452146,0.012938760617698636,291.2692919259216,200.75,1.121313448635252e-07,1.1481585385252232e-05,0.0,2017360604.9738865,143733623.37020767,0.0
804,402.0,0.9918893432007183,0.012938674298895012,291.2670664366956,201.0,1.129729545561128e-07,1.1567062579183519e-05,0.0,2017360604.9738877,143733623.37020767,0.0
805,402.5,0.9920213800552788,0.012938587016032232,291.26484334658596,201.25,1.138282225022113e-07,1.1653490174017571e-05,0.0,2017360604.9738877,143733623.37020767,0.0
806,403.0,0.9921532116895807,0.012938498755541929,291.26262268935835,201.5,1.1469749239129813e-07,1.1740881394432723e-05,0.0,2017360604.9738889,143733623.37020764,0.0
807,403.5,0.9922848352972401,0.012938409505656005,291.26040449429837,201.75,1.1558111978352947e-07,1.1829247652965221e-05,0.0,2017360604.973888,143733623.37020767,0.0
808,404.0,0.9924162476409149,0.012938319252741986,291.2581887953312,202.0,1.1103671695753669e-07,1.192404496981089e-05,0.0,2016067616.4212718,145026611.92282426,0.0
809,404.5,0.9925474457135193,0.012938227984174239,291.2559756238764,202.25,1.1189816062579223e-07,1.2014452093889067e-05,0.0,2016067616.421272,145026611.92282423,0.0
810,405.0,0.9926784263752366,0.012938135686757992,291.25376501277,202.5,1.1277408895832605e-07,1.2105873581803072e-05,0.0,2016067616.4212706,145026611.92282423,0.0
811,405.5,0.9928091863193736,0.012938042346581526,291.251556996632,202.75,1.1366488055997844e-07,1.219832296666862e-05,0.0,2016067616.4212713,145026611.9228242,0.0
812,406.0,0.9929397225232355,0.012937947950972754,291.2493516069977,203.0,1.1457092766686127e-07,1.2291812528334232e-05,0.0,2016067616.4212697,145026611.9228243,0.0
813,406.5,0.9930700314972886,0.012937852485241359,291.2471488804248,203.25,1.100901124707627e-07,1.239175907492544e-05,0.0,2014780006.6148872,146314221.72920883,0.0
814,407.0,0.993200110128851,0.012937755936339414,291.2449488493838,203.5,1.109740581462399e-07,1.2487424031193974e-05,0.0,2014780006.6148868,146314221.72920886,0.0
815,407.5,0.9933299548981744,0.01293765828946067,291.2427515507208,203.75,1.1187342627168068e-07,1.2584171541812636e-05,0.0,2014780006.6148863,146314221.72920886,0.0
816,408.0,0.9934595624998739,0.012937559530736303,291.24055701894935,204.0,1.1278863632115189e-07,1.2682015056129305e-05,0.0,2014780006.6148858,146314221.72920886,0.0
817,408.5,0.9935889295206191,0.012937459645836837,291.238365289729,204.25,1.137201235507832e-07,1.2780968468366546e-05,0.0,2014780006.614886,146314221.7292089,0.0
818,409.0,0.9937180523485069,0.012937358619579686,291.2361764008426,204.5,1.0929570704545769e-07,1.2886419142023769e-05,0.0,2013497414.063497,147596814.28059915,0.0
819,409.5,0.9938469276411777,0.012937256437958492,291.23399038714575,204.75,1.1020517405313934e-07,1.2987691296210725e-05,0.0,2013497414.063497,147596814.28059915,0.0
820,410.0,0.9939755516193356,0.012937153085080819,291.2318072881876,205.0,1.1113113319347797e-07,1.30901182147435e-05,0.0,2013497414.0634968,147596814.28059912,0.0
821,410.5,0.9941039208460738,0.012937048546546124,291.2296271398048,205.25,1.120740521603046e-07,1.3193713830471565e-05,0.0,2013497414.0634954,147596814.2805991,0.0
822,411.0,0.9942320315881058,0.012936942806677393,291.22744998101047,205.5,1.1303441705619354e-07,1.3298493334306216e-05,0.0,2013497414.0634952,147596814.28059915,0.0
823,411.5,0.9943598800707301,0.012936835849626406,291.22527585124385,205.75,1.0865891860657266e-07,1.3409825883743038e-05,0.0,2012219451.8712163,148874776.4728783,0.0
824,412.0,0.9944874627134128,0.012936727660394085,291.22310478783095,206.0,1.0959734871985694e-07,1.3517076685951744e-05,0.0,2012219451.8712168,148874776.47287828,0.0
825,412.5,0.9946147755182685,0.012936618222181845,291.22093683257606,206.25,1.105534981715983e-07,1.3625558748741507e-05,0.0,2012219451.871218,148874776.4728784,0.0
826,413.0,0.9947418148074506,0.012936507519585444,291.2187720238135,206.5,1.1152789203085427e-07,1.3735286951283513e-05,0.0,2012219451.8712182,148874776.47287837,0.0
827,413.5,0.994868576614389,0.012936395535958614,291.2166104029684,206.75,1.1252107702679912e-07,1.3846277393117264e-05,0.0,2012219451.8712177,148874776.47287837,0.0
828,414.0,0.994995056947175,0.012936282254553934,291.21445201171775,207.0,1.0818665075822552e-07,1.3963893224065566e-05,0.0,2010945707.6295917,150148520.71450412,0.0
829,414.5,0.9951212519799344,0.012936167659351091,291.212296889929,207.25,1.0915799809535648e-07,1.4077517079571556e-05,0.0,2010945707.6295898,150148520.71450403,0.0
830,415.0,0.9952471574879344,0.012936051732611909,291.21014508174466,207.5,1.1014848184581829e-07,1.4192453335002537e-05,0.0,2010945707.6295912,150148520.71450406,0.0
831,415.5,0.9953727695457433,0.012935934457902155,291.2079966280622,207.75,1.1115869598900472e-07,1.4308717830614215e-05,0.0,2010945707.629591,150148520.714504,0.0
832,416.0,0.9954980839827176,0.01293581581773504,291.20585157239844,208.0,1.1218926025528532e-07,1.4426327433463288e-05,0.0,2010945707.6295931,150148520.71450415,0.0
833,416.5,0.9956230965441297,0.01293569579426885,291.2037099591536,208.25,1.0788760479850972e-07,1.4550652555110326e-05,0.0,2009675743.331967,151418485.01212725,0.0
834,417.0,0.9957478031531438,0.012935574370440106,291.2015718307911,208.5,1.0889645072103102e-07,1.4671067537931638e-05,0.0,2009675743.3319685,151418485.01212728,0.0
835,417.5,0.9958721993777229,0.012935451527657802,291.19943723357574,208.75,1.0992608133470141e-07,1.47928806896215e-05,0.0,2009675743.3319688,151418485.01212728,0.0
836,418.0,0.9959962809860154,0.01293532724820568,291.1973062115954,209.0,1.1097717426351073e-07,1.4916109048814084e-05,0.0,2009675743.3319683,151418485.01212728,0.0
837,418.5,0.9961200436546026,0.012935201513980307,291.1951788099015,209.25,1.0674295550400145e-07,1.5046077492947771e-05,0.0,2008409095.310696,152685133.0333995,0.0
838,419.0,0.9962434828287049,0.012935074305887051,291.1930550760122,209.5,1.0777268457822848e-07,1.517225585712808e-05,0.0,2008409095.310697,152685133.0333995,0.0
839,419.5,0.996366594176682,0.012934945605804986,291.19093505502235,209.75,1.0882438649422496e-07,1.5299904237277435e-05,0.0,2008409095.3106947,152685133.03339958,0.0
840,420.0,0.9964893731024151,0.012934815394479052,291.1888187948494,210.0,1.0989880612891702e-07,1.5429041143575367e-05,0.0,2008409095.3106952,152685133.03339955,0.0
841,420.5,0.9966118150055273,0.012934683652645072,291.1867063434333,210.25,1.1099672384326185e-07,1.555968505984186e-05,0.0,2008409095.310697,152685133.0333995,0.0
842,421.0,0.9967339153999418,0.012934550361541893,291.1845977474622,210.5,1.0677878354809776e-07,1.569719410331571e-05,0.0,2007145274.1976316,153948954.14646378,0.0
843,421.5,0.996855669456666,0.012934415500936075,291.18249305728824,210.75,1.0785552903251457e-07,1.583097796364928e-05,0.0,2007145274.1976318,153948954.14646375,0.0
844,422.0,0.9969770725575016,0.012934279051514189,291.18039232097397,211.0,1.0895641593373598e-07,1.5966326498634524e-05,0.0,2007145274.1976323,153948954.14646384,0.0
845,422.5,0.9970981199746719,0.012934140993498704,291.1782955877369,211.25,1.1008230876839782e-07,1.6103258621284698e-05,0.0,2007145274.197631,153948954.14646378,0.0
846,423.0,0.9972188067619029,0.012934001306177946,291.17620290911924,211.5,1.0591717771838036e-07,1.6247111073092603e-05,0.0,2005883764.9084752,155210463.43562102,0.0
847,423.5,0.9973391281766849,0.012933859969729592,291.17411433444994,211.75,1.0702231827883192e-07,1.6387342380886728e-05,0.0,2005883764.908474,155210463.43562096,0.0
848,424.0,0.9974590792543608,0.012933716963381569,291.1720299154215,212.0,1.0815322338751995e-07,1.652921782380254e-05,0.0,2005883764.908475,155210463.43562096,0.0
849,424.5,0.9975786549750237,0.012933572266132943,291.16994970429596,212.25,1.093108570191537e-07,1.6672757438797344e-05,0.0,2005883764.9084723,155210463.43562108,0.0
850,425.0,0.9976978504426002,0.012933425857526779,291.1678737519816,212.5,1.0519127311539435e-07,1.6823285628864417e-05,0.0,2004624026.651432,156470201.6926641,0.0
851,425.5,0.9978166604800947,0.012933277715903286,291.16580211237994,212.75,1.0632861702968549e-07,1.6970289908443265e-05,0.0,2004624026.6514313,156470201.69266412,0.0
852,426.0,0.9979350799851711,0.01293312781993462,291.16373483856665,213.0,1.0749358698025342e-07,1.7119020907159813e-05,0.0,2004624026.651432,156470201.6926641,0.0
853,426.5,0.9980531039096826,0.012932976148536232,291.1616719830118,213.25,1.0868726554816623e-07,1.7269498626978788e-05,0.0,2004624026.6514316,156470201.69266403,0.0
854,427.0,0.998170726874038,0.01293282267920342,291.1596136017196,213.5,1.0460563777051331e-07,1.7427049587570193e-05,0.0,2003365492.9607255,157728735.38336888,0.0
855,427.5,0.9982879437312336,0.012932667390444522,291.15755974817336,213.75,1.0577954820412609e-07,1.7581164436032732e-05,0.0,2003365492.9607265,157728735.38336885,0.0
856,428.0,0.9984047491900453,0.01293251026015544,291.15551047738035,214.0,1.0698323387387526e-07,1.773709103944524e-05,0.0,2003365492.9607275,157728735.3833689,0.0
857,428.5,0.9985211377750699,0.012932351265447627,291.1534658463,214.25,1.0821792024463573e-07,1.7894851060887303e-05,0.0,2003365492.960726,157728735.38336885,0.0
858,429.0,0.9986371041915276,0.01293219038422117,291.15142590992923,214.5,1.041662414422111e-07,1.8059783966147758e-05,0.0,2002107571.7554636,158986656.58863196,0.0
859,429.5,0.9987526429511541,0.012932027593551628,291.14939072531683,214.75,1.0538176243053496e-07,1.8221359114700488e-05,0.0,2002107571.755463,158986656.58863202,0.0
860,430.0,0.9988677484900634,0.012931862870198468,291.1473603502982,215.0,1.066295588995999e-07,1.838483467139191e-05,0.0,2002107571.755464,158986656.58863193,0.0
861,430.5,0.9989824153693528,0.012931696191469595,291.14533484134387,215.25,1.0791103032718148e-07,1.855023192883724e-05,0.0,2002107571.7554626,158986656.5886319,0.0
862,431.0,0.9990966379100646,0.012931527533648115,291.14331425747474,215.5,1.0388076860397727e-07,1.872292001203921e-05,0.0,2000849645.4243515,160244582.91974303,0.0
863,431.5,0.999210410459988,0.01293135687314228,291.1412986574002,215.75,1.0514378884528081e-07,1.889231749763346e-05,0.0,2000849645.4243505,160244582.91974303,0.0
864,432.0,0.9993237274406757,0.012931184186687818,291.1392880990148,216.0,1.064420183096805e-07,1.9063705722631623e-05,0.0,2000849645.424354,160244582.91974303,0.0
865,432.5,0.9994365829881459,0.01293100944980018,291.1372826432496,216.25,1.024784879779211e-07,1.924240614060199e-05,0.0,1999591070.9368124,161503157.40728283,0.0
866,433.0,0.9995489713781588,0.012930832638606596,291.13528234951343,216.5,1.0375903253046077e-07,1.9417936789632937e-05,0.0,1999591070.9368107,161503157.40728286,0.0
867,433.5,0.9996608868710591,0.012930653729177498,291.1332872773564,216.75,1.0507650180409199e-07,1.959552874945703e-05,0.0,1999591070.9368134,161503157.40728292,0.0
868,434.0,0.9997723234580996,0.01293047269643432,291.1312974891879,217.0,1.0643265676125211e-07,1.977520533767735e-05,0.0,1999591070.936812,161503157.40728283,0.0
869,434.5,0.999883275342727,0.0129302895162219,291.1293130451195,217.25,1.0247409333508162e-07,1.996234411352415e-05,0.0,1998331179.9809573,162763048.36313775,0.0
870,435.0,0.9999937365769697,0.012930104163742741,291.1273340068612,217.5,1.0381353239626741e-07,2.0146357153621253e-05,0.0,1998331179.9809577,162763048.36313775,0.0
871,435.5,1.000103701079855,0.012929916613636532,291.1253604375235,217.75,1.0519375259256205e-07,2.0332527039633867e-05,0.0,1998331179.9809577,162763048.3631378,0.0
872,436.0,1.0002131629326474,0.012929726841250875,291.1233923984554,218.0,1.0128820033811834e-07,2.0526204977545354e-05,0.0,1997069279.1289716,164024949.21512428,0.0
873,436.5,1.0003221160126272,0.012929534821065,291.12142995316674,218.25,1.0265263352875994e-07,2.0716860730229427e-05,0.0,1997069279.1289706,164024949.21512425,0.0
874,437.0,1.0004305541760687,0.01292934052747735,291.11947316536845,218.5,1.040602164262779e-07,2.090974673498261e-05,0.0,1997069279.1289709,164024949.21512422,0.0
875,437.5,1.0005384713906216,0.01292914393537498,291.11752209755554,218.75,1.0020106482159896e-07,2.1110197988957e-05,0.0,1995804650.030373,165289578.31372198,0.0
876,438.0,1.0006458613631075,0.012928945018532279,291.115576814992,219.0,1.0159386796450882e-07,2.1307722028513968e-05,0.0,1995804650.0303726,165289578.313722,0.0
877,438.5,1.0007527179027358,0.012928743751173479,291.1136373818222,219.25,1.0303251196302465e-07,2.150755074331511e-05,0.0,1995804650.0303733,165289578.31372193,0.0
878,439.0,1.0008590348665458,0.012928540107737736,291.1117038616558,219.5,1.0451677325170843e-07,2.170970991776978e-05,0.0,1995804650.0303726,165289578.31372195,0.0
879,439.5,1.0009648058181204,0.012928334061411438,291.10977632122007,219.75,1.0063718430017759e-07,2.1919635833018298e-05,0.0,1994536549.6336794,166557678.7104168,0.0
880,440.0,1.0010700245600317,0.012928125586417837,291.10785482466184,220.0,1.0210670858533161e-07,2.2126641302334978e-05,0.0,1994536549.6336768,166557678.71041676,0.0
881,440.5,1.001174684738753,0.01292791465631801,291.10593943777593,220.25,1.0362185441255166e-07,2.233605625633378e-05,0.0,1994536549.6336792,166557678.7104167,0.0
882,441.0,1.00127877989586,0.012927701244231189,291.1040302274567,220.5,9.977765809974704e-08,2.2553312539468656e-05,0.0,1993264210.4369326,167830017.9071637,0.0
883,441.5,1.001382303749503,0.012927485324044434,291.10212725868763,220.75,1.0127772809811119e-07,2.2767732656224332e-05,0.0,1993264210.4369314,167830017.90716374,0.0
884,442.0,1.0014852497843172,0.012927266868649985,291.10023059892796,221.0,1.0282354727609353e-07,2.298464223149633e-05,0.0,1993264210.4369316,167830017.90716374,0.0
885,442.5,1.001587611539896,0.012927045851185055,291.09834031502726,221.25,9.901051907048789e-08,2.3209472724632734e-05,0.0,1991986840.76761,169107387.5764855,0.0
886,443.0,1.0016893826632944,0.012926822245257107,291.0964564726649,221.5,1.0054093164039466e-07,2.3431548240009993e-05,0.0,1991986840.7676091,169107387.57648546,0.0
887,443.5,1.0017905564963232,0.01292659602317069,291.09457914076256,221.75,1.0211727644496366e-07,2.365619398162238e-05,0.0,1991986840.767609,169107387.5764854,0.0
888,444.0,1.001891126649149,0.012926367158391575,291.0927083853522,222.0,9.83307444428349e-08,2.3888845292738114e-05,0.0,1990703625.0923655,170390603.25173128,0.0
889,444.5,1.0019910865653159,0.012926135623677998,291.09084427422647,222.25,9.989142146314434e-08,2.4118819329295092e-05,0.0,1990703625.0923648,170390603.25173128,0.0
890,445.0,1.0020904296124709,0.012925901391470459,291.0889868759688,222.5,1.0149797800907575e-07,2.435144498028917e-05,0.0,1990703625.0923655,170390603.25173134,0.0
891,445.5,1.0021891493553239,0.012925664435063653,291.08713625703695,222.75,9.773368823524495e-08,2.4592165676868188e-05,0.0,1989413724.3570592,171680503.98703533,0.0
892,446.0,1.0022872390825392,0.012925424726574831,291.0852924868186,223.0,9.932466904901012e-08,2.483028318487706e-05,0.0,1989413724.3570604,171680503.9870354,0.0
893,446.5,1.0023846922720596,0.012925182238941664,291.08345563266,223.25,1.009613635594392e-07,2.507113412353336e-05,0.0,1989413724.3570595,171680503.9870354,0.0
894,447.0,1.0024815023752507,0.012924936944995163,291.0816257621726,223.5,1.0264406617545028e-07,2.531474536741687e-05,0.0,1989413724.35706,171680503.98703533,0.0
895,447.5,1.0025776626605079,0.012924688816788477,291.0798029449039,223.75,9.883607190673779e-08,2.5566681568372625e-05,0.0,1988116276.3575733,172977951.9865209,0.0
896,448.0,1.002673166658792,0.012924437827508847,291.0779872475789,224.0,1.005027314086196e-07,2.5816004188501168e-05,0.0,1988116276.3575742,172977951.98652092,0.0
897,448.5,1.0027680076346457,0.012924183949207284,291.0761787397503,224.25,1.0221606908191291e-07,2.6068169152390596e-05,0.0,1988116276.3575745,172977951.9865209,0.0
898,449.0,1.0028621790207863,0.012923927154663397,291.07437748915754,224.5,9.842129573073967e-08,2.6328758469629614e-05,0.0,1986810396.1417804,174283832.20231512,0.0
899,449.5,1.002955674271261,0.012923667416754908,291.072583563296,224.75,1.001181708770736e-07,2.6586799502972208e-05,0.0,1986810396.141781,174283832.20231506,0.0
900,450.0,1.003048486643367,0.012923404707522096,291.07079703174503,225.0,1.0186208389149516e-07,2.6847764822770053e-05,0.0,1986810396.1417801,174283832.20231515,0.0
901,450.5,1.0031406096897881,0.012923139000278638,291.06901796091506,225.25,9.807593846628453e-08,2.7117258211653154e-05,0.0,1985495176.4431396,175599051.90095603,0.0
902,451.0,1.0032320366620053,0.012922870267052494,291.06724642041615,225.5,9.980338452168456e-08,2.7384263991741594e-05,0.0,1985495176.443139,175599051.90095606,0.0
903,451.5,1.0033227610920612,0.012922598481080804,291.0654824768492,225.75,1.0157770079941515e-07,2.765427564715464e-05,0.0,1985495176.443139,175599051.900956,0.0
904,452.0,1.003412776403009,0.012922323615139009,291.06372619796406,226.0,9.779592951280648e-08,2.7932923360236886e-05,0.0,1984169688.146308,176924540.19778806,0.0
905,452.5,1.0035020759462354,0.012922045641700868,291.06197765226136,226.25,9.955370441632988e-08,2.8209139023474316e-05,0.0,1984169688.1463075,176924540.19778794,0.0
906,453.0,1.0035906533581809,0.012921764534467483,291.0602369051874,226.5,1.01358436503309e-07,2.8488441524771563e-05,0.0,1984169688.1463082,176924540.19778785,0.0
907,453.5,1.0036785019405572,0.012921480265710154,291.05850402574674,226.75,9.757678247257341e-08,2.877649193613089e-05,0.0,1982832980.7851293,178261247.55896744,0.0
908,454.0,1.0037656153857015,0.01292119280937935,291.056779078765,227.0,9.936447717837659e-08,2.9062160572228918e-05,0.0,1982832980.7851286,178261247.5589675,0.0
909,454.5,1.0038519870931313,0.01292090213817517,291.05506213217956,227.25,1.01200165063521e-07,2.9350996088522495e-05,0.0,1982832980.785127,178261247.55896744,0.0
910,455.0,1.0039376107185396,0.01292060822589994,291.0533532511849,227.5,9.741364264485872e-08,2.9648694886172297e-05,0.0,1981484083.073374,179610145.27072066,0.0
911,455.5,1.0040224798752744,0.012920311046178579,291.05165250141687,227.75,9.923161954494434e-08,2.9944056630633752e-05,0.0,1981484083.073376,179610145.27072075,0.0
912,456.0,1.0041065880963982,0.012920010572295974,291.04995994935757,228.0,1.0109807632117636e-07,3.0242664056463e-05,0.0,1981484083.0733745,179610145.27072066,0.0
913,456.5,1.00418992925553,0.012919706778999547,291.0482756578495,228.25,9.730209359250082e-08,3.055025333561839e-05,0.0,1980122003.4685738,180972224.87552184,0.0
914,457.0,1.0042724968728474,0.012919399639526019,291.04659969349456,228.5,9.915050209157107e-08,3.085554440064799e-05,0.0,1980122003.468575,180972224.87552184,0.0
915,457.5,1.0043542849203635,0.012919089129050558,291.0449321180708,228.75,1.010470017515308e-07,3.1164158376447606e-05,0.0,1980122003.468575,180972224.87552178,0.0
916,458.0,1.004435287005024,0.012918775221187617,291.0432729972402,229.0,1.0299325215505145e-07,3.14761199889846e-05,0.0,1980122003.4685733,180972224.87552193,0.0
917,458.5,1.0045154972104866,0.012918457891595635,291.0416223915781,229.25,9.911555101943007e-08,3.179732728210217e-05,0.0,1978745730.7692077,182348497.57488728,0.0
918,459.0,1.0045949092720774,0.012918137114443735,291.03998036536603,229.5,1.0104281795452814e-07,3.2116177167066366e-05,0.0,1978745730.7692094,182348497.5748872,0.0
919,459.5,1.0046735173400665,0.012917812865679659,291.0383469784595,229.75,1.0301948867193664e-07,3.243844926042631e-05,0.0,1978745730.7692091,182348497.57488722,0.0
920,460.0,1.004751315353709,0.012917485120349376,291.0367222929581,230.0,9.912241011298568e-08,3.2770091669268875e-05,0.0,1977354234.7455826,183739993.5985125,0.0
921,460.5,1.00482829747667,0.012917153854460923,291.0351063685671,230.25,1.0107951843823043e-07,3.309940044939726e-05,0.0,1977354234.7455838,183739993.59851247,0.0
922,461.0,1.004904457890108,0.012916819044098252,291.03349926480297,230.5,1.0308672122799514e-07,3.3432203609277904e-05,0.0,1977354234.7455828,183739993.5985125,0.0
923,461.5,1.0049797908025522,0.012916480665463278,291.0319010408886,230.75,9.916536840178563e-08,3.377450359707915e-05,0.0,1975946466.8045843,185147761.53951123,0.0
924,462.0,1.005054290631747,0.01291613869565372,291.03031175381767,231.0,1.011520036960355e-07,3.4114486771343006e-05,0.0,1975946466.8045852,185147761.53951126,0.0
925,462.5,1.0051279516652065,0.012915793111210213,291.02873146197015,231.25,1.0318950909791398e-07,3.445803370944783e-05,0.0,1975946466.8045857,185147761.53951132,0.0
926,463.0,1.005200768549701,0.012915443890210378,291.0271602199011,231.5,9.92387384398067e-08,3.481120547994164e-05,0.0,1974521360.6885455,186572867.65555036,0.0
927,463.5,1.005272735688556,0.012915091009689877,291.0255980847586,231.75,1.0125484117259901e-07,3.5162069897708694e-05,0.0,1974521360.688544,186572867.6555504,0.0
928,464.0,1.0053438479476324,0.012914734448662282,291.0240451087686,232.0,1.0332148557680464e-07,3.551656428090026e-05,0.0,1974521360.6885438,186572867.65555036,0.0
929,464.5,1.0054140998855854,0.012914374184825992,291.02250134742985,232.25,9.933734981842582e-08,3.588081225294795e-05,0.0,1973077833.2083805,188016395.13571477,0.0
930,465.0,1.0054834865750386,0.01291401019807635,291.020966850774,232.5,1.0138143574030108e-07,3.624275491666833e-05,0.0,1973077833.2083824,188016395.13571465,0.0
931,465.5,1.0055520027720926,0.012913642466953219,291.0194416722058,232.75,1.0347729945387349e-07,3.6608390176086867e-05,0.0,1973077833.208382,188016395.13571468,0.0
932,466.0,1.0056196437414535,0.012913270972169499,291.0179258597223,233.0,9.945402384130559e-08,3.698390823541866e-05,0.0,1971614785.0111208,189479443.33297512,0.0
933,466.5,1.0056864044811895,0.012912895693295491,291.016419464164,233.25,1.0152603165184228e-07,3.7357115101615686e-05,0.0,1971614785.0111198,189479443.3329751,0.0
934,467.0,1.005752280431206,0.012912516611788015,291.0149225316767,233.5,1.0364943826987922e-07,3.773407320247367e-05,0.0,1971614785.0111208,189479443.3329751,0.0
935,467.5,1.0058172668782115,0.012912133708445829,291.01343511004364,233.75,9.958307222781853e-08,3.812104291070146e-05,0.0,1970131101.3819184,190963126.96217728,0.0
936,468.0,1.0058813594184408,0.01291174696538765,291.01195724376356,234.0,1.0168139552305018e-07,3.850568764558451e-05,0.0,1970131101.381918,190963126.96217725,0.0
937,468.5,1.005944553675648,0.012911356364846088,291.0104889770516,234.25,1.0383171579981258e-07,3.889413786686935e-05,0.0,1970131101.3819182,190963126.9621772,0.0
938,469.0,1.0060068453819395,0.012910961889512925,291.0090303529802,234.5,9.971735344176374e-08,3.929272756238934e-05,0.0,1968625653.0805814,192468575.2635145,0.0
939,469.5,1.006068230547755,0.012910563523265188,291.00758141167233,234.75,1.0184084579146179e-07,3.968897031777627e-05,0.0,1968625653.0805807,192468575.2635145,0.0
940,470.0,1.006128705019481,0.012910161249274162,291.0061421950072,235.0,1.0401714429159292e-07,4.008906801030276e-05,0.0,1968625653.0805814,192468575.26351437,0.0
941,470.5,1.0061882652444858,0.012909755053274335,291.0047127384854,235.25,1.062459511466514e-07,4.049303520327528e-05,0.0,1968625653.0805817,192468575.26351446,0.0
942,471.0,1.0062469072301015,0.012909344919114617,291.0032930822998,235.5,1.0199775227019291e-07,4.090741756186953e-05,0.0,1967097297.2125967,193996931.13149765,0.0
943,471.5,1.0063046277730734,0.01290893083401121,291.00188325826366,235.75,1.0419749903803039e-07,4.131930291850862e-05,0.0,1967097297.212598,193996931.1314974,0.0
944,472.0,1.0063614231374314,0.012908512782898424,291.00048330386875,236.0,1.0645134318198196e-07,4.173510018715046e-05,0.0,1967097297.2125983,193996931.13149762,0.0
945,472.5,1.006417290420816,0.012908090754265557,290.99909324776013,236.25,1.0214311212600039e-07,4.216143705107381e-05,0.0,1965544878.1346073,195549350.20948806,0.0
946,473.0,1.0064722262688703,0.012907664734664497,290.9977131234042,236.5,1.0436584400693883e-07,4.2585233920251895e-05,0.0,1965544878.1346076,195549350.20948803,0.0
947,473.5,1.0065262279332248,0.012907234713228747,290.99634295784284,236.75,1.0664182810816185e-07,4.30129793719003e-05,0.0,1965544878.1346078,195549350.209488,0.0
948,474.0,1.0065792926188946,0.012906800678885458,290.9949827786315,237.0,1.0227012517368173e-07,4.345138541812346e-05,0.0,1963967228.3941853,197126999.94991064,0.0
949,474.5,1.006631417576351,0.012906362620748566,290.9936326128607,237.25,1.0451357777530013e-07,4.388720010241242e-05,0.0,1963967228.3941858,197126999.94991082,0.0
950,475.0,1.0066826006850762,0.012905920530610333,290.992292480956,237.5,1.0680988317190984e-07,4.432699393524958e-05,0.0,1963967228.394184,197126999.94991067,0.0
951,475.5,1.006732839325234,0.012905474398122823,290.99096240866874,237.75,1.0237074243704446e-07,4.47775655634951e-05,0.0,1962363169.7037697,198731058.64032507,0.0
952,476.0,1.0067821317895038,0.01290502421682609,290.98964241207483,238.0,1.0463190750542903e-07,4.522548569516106e-05,0.0,1962363169.7037709,198731058.6403252,0.0
953,476.5,1.0068304758896904,0.012904569978198407,290.98833251238113,238.25,1.0694714911896561e-07,4.5677409081230706e-05,0.0,1962363169.7037704,198731058.6403251,0.0
954,477.0,1.0068778700385872,0.01290411167627504,290.98703272443123,238.5,1.024355091772023e-07,4.6140222644538726e-05,0.0,1960731513.9485033,200362714.3955916,0.0
955,477.5,1.0069243127674472,0.0129036493055877,290.98574306183326,238.75,1.0471272158049836e-07,4.660031611947552e-05,0.0,1960731513.948505,200362714.3955914,0.0
956,478.0,1.0069698024507159,0.012903182859989426,290.9844635398843,239.0,1.0704430169946674e-07,4.706443013763118e-05,0.0,1960731513.948504,200362714.39559156,0.0
957,478.5,1.0070143383333472,0.012902712337039247,290.9831941646588,239.25,1.0245639561244687e-07,4.753954099389638e-05,0.0,1959071064.227666,202023164.11642924,0.0
958,479.0,1.0070579190932274,0.012902237731865914,290.9819349482792,239.5,1.0474761940276082e-07,4.801185494344054e-05,0.0,1959071064.227666,202023164.1164293,0.0
959,479.5,1.0071005441632304,0.01290175904281033,290.9806858948743,239.75,1.0709202364947822e-07,4.848819959477633e-05,0.0,1959071064.2276657,202023164.1164292,0.0
960,480.0,1.0071422130091916,0.012901276268343538,290.9794470082489,240.0,1.0949026347107797e-07,4.896857582174665e-05,0.0,1959071064.2276664,202023164.11642924,0.0
961,480.5,1.0071829249628124,0.012900789406353702,290.9782182936584,240.25,1.047268382599786e-07,4.946020123679494e-05,0.0,1957380615.9293628,203713612.41473356,0.0
962,481.0,1.0072226802745847,0.012900298458638722,290.97699974662874,240.5,1.070812317457084e-07,4.9948794558289094e-05,0.0,1957380615.929361,203713612.41473335,0.0
963,481.5,1.0072614786821006,0.012899803424796907,290.9757913681595,240.75,1.0948995320124094e-07,5.044141967864767e-05,0.0,1957380615.9293635,203713612.41473335,0.0
964,482.0,1.007299320444229,0.012899304306639563,290.9745931537431,241.0,1.0464109660983763e-07,5.0945386692584055e-05,0.0,1955658957.8380175,205435270.50608012,0.0
965,482.5,1.0073362062663302,0.012898801107871359,290.97340509416034,241.25,1.070026088355099e-07,5.144622394856234e-05,0.0,1955658957.8380158,205435270.50608003,0.0
966,483.0,1.0073721363864583,0.012898293830191825,290.97222718518174,241.5,1.0941874493999785e-07,5.195108549199252e-05,0.0,1955658957.8380158,205435270.50608006,0.0
967,483.5,1.0074071120743953,0.012897782479690019,290.9710594116544,241.75,1.0448146600445984e-07,5.246737327273354e-05,0.0,1953904873.2741733,207189355.0699226,0.0
